,DefectId,Severity,Project,rootCauseCategoryNG,Phase,Component,openDate,closedDate,plannedDurationInWeeks,developmentTeamSizeForRelease,testingTeamSizeForRelease,numberOfTestCaseExecuted,applicationCategory,Complexity,projectCMMILevel,applicationVersion
4400,4603,C-Medium,A,Detailed Design,System Integration Test (SIT),Release 6,11/7/2016,4/3/2017,100,200,100,1000,Existing,4,Level4,1
4401,4604,D-Low,A,Not Available,System Integration Test (SIT),Release 6,11/7/2016,11/14/2016,100,200,100,1000,Existing,4,Level4,1
4402,4605,C-Medium,A,Component Code,System Integration Test (SIT),Release 6,11/7/2016,11/17/2016,100,200,100,1000,Existing,4,Level4,1
4403,4606,C-Medium,A,Component Code,System Integration Test (SIT),Release 6,11/7/2016,11/14/2016,100,200,100,1000,Existing,4,Level4,1
4404,4607,C-Medium,A,Component Code,System Integration Test (SIT),Release 6,11/8/2016,11/14/2016,100,200,100,1000,Existing,4,Level4,1
4405,4608,D-Low,A,Not Available,System Integration Test (SIT),Release 6,11/8/2016,11/16/2016,100,200,100,1000,Existing,4,Level4,1
4406,4609,C-Medium,A,Application Data,System Integration Test (SIT),Release 6,11/8/2016,11/17/2016,100,200,100,1000,Existing,4,Level4,1
4407,4610,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 2,11/8/2016,12/5/2016,100,200,100,1000,Existing,4,Level4,1
4408,4611,B-High,A,Component Code,System Integration Test (SIT),Release 6,11/8/2016,11/11/2016,100,200,100,1000,Existing,4,Level4,1
4409,4612,C-Medium,A,Not Available,Design Verification (DV),NGBA Phase 1,11/9/2016,11/21/2016,100,200,100,1000,Existing,4,Level4,1
4410,4613,B-High,A,Not Available,System Integration Test (SIT),MoneyWatch,11/9/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4411,4614,B-High,A,Component Code,System Integration Test (SIT),NGBA Phase 1.1,11/10/2016,11/21/2016,100,200,100,1000,Existing,4,Level4,1
4412,4615,B-High,A,Component Code,System Integration Test (SIT),Release 6,11/10/2016,11/21/2016,100,200,100,1000,Existing,4,Level4,1
4413,4616,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 2,11/10/2016,12/5/2016,100,200,100,1000,Existing,4,Level4,1
4414,4617,B-High,A,Not Available,System Integration Test (SIT),MoneyWatch,11/10/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4415,4618,B-High,A,Not Available,System Integration Test (SIT),MoneyWatch,11/10/2016,12/2/2016,100,200,100,1000,Existing,4,Level4,1
4416,4619,D-Low,A,Not Available,System Integration Test (SIT),MoneyWatch,11/10/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4417,4620,B-High,A,Not Available,System Integration Test (SIT),MoneyWatch,11/10/2016,12/14/2016,100,200,100,1000,Existing,4,Level4,1
4418,4621,B-High,A,Application Data,System Test (ST),MoneyWatch,11/10/2016,12/1/2016,100,200,100,1000,Existing,4,Level4,1
4419,4622,B-High,A,Not Available,System Integration Test (SIT),MoneyWatch,11/10/2016,12/14/2016,100,200,100,1000,Existing,4,Level4,1
4420,4623,B-High,A,Not Available,System Integration Test (SIT),MoneyWatch,11/10/2016,12/14/2016,100,200,100,1000,Existing,4,Level4,1
4421,4624,D-Low,A,Not Available,System Integration Test (SIT),MoneyWatch,11/10/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4422,4625,D-Low,A,Not Available,System Integration Test (SIT),MoneyWatch,11/10/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4423,4626,D-Low,A,Not Available,System Integration Test (SIT),MoneyWatch,11/10/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4424,4627,D-Low,A,Not Available,System Integration Test (SIT),MoneyWatch,11/10/2016,11/17/2016,100,200,100,1000,Existing,4,Level4,1
4425,4628,B-High,A,Component Code,System Integration Test (SIT),Release 6,11/10/2016,11/17/2016,100,200,100,1000,Existing,4,Level4,1
4426,4629,B-High,A,Not Available,System Integration Test (SIT),MoneyWatch,11/10/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4427,4630,B-High,A,Not Available,System Integration Test (SIT),MoneyWatch,11/10/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4428,4631,D-Low,A,Not Available,System Integration Test (SIT),MoneyWatch,11/10/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4429,4632,C-Medium,A,Component Code,System Integration Test (SIT),Release 6,11/10/2016,11/14/2016,100,200,100,1000,Existing,4,Level4,1
4430,4633,D-Low,A,Not Available,System Integration Test (SIT),MoneyWatch,11/10/2016,11/17/2016,100,200,100,1000,Existing,4,Level4,1
4431,4634,C-Medium,A,Not Available,System Integration Test (SIT),MoneyWatch,11/10/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4432,4635,C-Medium,A,Not Available,System Integration Test (SIT),MoneyWatch,11/10/2016,11/23/2016,100,200,100,1000,Existing,4,Level4,1
4433,4636,C-Medium,A,Not Available,System Integration Test (SIT),MoneyWatch,11/10/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4434,4637,C-Medium,A,Not Available,System Integration Test (SIT),MoneyWatch,11/10/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4435,4638,C-Medium,A,Not Available,System Integration Test (SIT),MoneyWatch,11/10/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4436,4639,C-Medium,A,Not Available,System Integration Test (SIT),MoneyWatch,11/10/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4437,4640,C-Medium,A,Not Available,System Integration Test (SIT),MoneyWatch,11/10/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4438,4641,B-High,A,Not Available,System Integration Test (SIT),MoneyWatch,11/11/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4439,4642,D-Low,A,Not Available,System Integration Test (SIT),MoneyWatch,11/11/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4440,4643,D-Low,A,Not Available,System Integration Test (SIT),MoneyWatch,11/11/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4441,4644,C-Medium,A,Not Available,System Integration Test (SIT),MoneyWatch,11/11/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4442,4645,D-Low,A,Not Available,System Integration Test (SIT),MoneyWatch,11/11/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4443,4646,D-Low,A,Not Available,System Integration Test (SIT),MoneyWatch,11/11/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4444,4647,D-Low,A,Not Available,System Integration Test (SIT),MoneyWatch,11/11/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4445,4648,D-Low,A,Component Code,Design Verification (DV),NGBA Phase 2,11/11/2016,11/14/2016,100,200,100,1000,Existing,4,Level4,1
4446,4649,D-Low,A,Not Available,System Integration Test (SIT),MoneyWatch,11/11/2016,11/17/2016,100,200,100,1000,Existing,4,Level4,1
4447,4650,D-Low,A,Not Available,System Integration Test (SIT),MoneyWatch,11/11/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4448,4651,D-Low,A,Not Available,System Integration Test (SIT),MoneyWatch,11/11/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4449,4652,D-Low,A,Not Available,System Integration Test (SIT),MoneyWatch,11/11/2016,11/17/2016,100,200,100,1000,Existing,4,Level4,1
4450,4653,D-Low,A,Not Available,System Test (ST),MoneyWatch,11/11/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4451,4654,C-Medium,A,Connectivity,System Integration Test (SIT),NGBA Phase 1.1,11/11/2016,11/22/2016,100,200,100,1000,Existing,4,Level4,1
4452,4655,D-Low,A,Not Available,System Integration Test (SIT),MoneyWatch,11/12/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4453,4656,D-Low,A,Not Available,System Integration Test (SIT),MoneyWatch,11/12/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4454,4657,D-Low,A,Not Available,System Integration Test (SIT),MoneyWatch,11/12/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4455,4658,D-Low,A,Not Available,System Integration Test (SIT),MoneyWatch,11/12/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4456,4659,D-Low,A,Not Available,System Integration Test (SIT),MoneyWatch,11/12/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4457,4660,B-High,A,Not Available,System Integration Test (SIT),MoneyWatch,11/12/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4458,4661,B-High,A,Not Available,System Integration Test (SIT),MoneyWatch,11/13/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4459,4662,C-Medium,A,Not Available,System Integration Test (SIT),MoneyWatch,11/13/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4460,4663,B-High,A,Not Available,System Integration Test (SIT),MoneyWatch,11/13/2016,12/6/2016,100,200,100,1000,Existing,4,Level4,1
4461,4664,B-High,A,Not Available,System Integration Test (SIT),MoneyWatch,11/13/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4462,4665,B-High,A,Not Available,System Integration Test (SIT),MoneyWatch,11/13/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4463,4666,C-Medium,A,Not Available,System Integration Test (SIT),MoneyWatch,11/13/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4464,4667,B-High,A,Not Available,System Integration Test (SIT),MoneyWatch,11/13/2016,12/6/2016,100,200,100,1000,Existing,4,Level4,1
4465,4668,B-High,A,Not Available,System Integration Test (SIT),MoneyWatch,11/13/2016,12/14/2016,100,200,100,1000,Existing,4,Level4,1
4466,4669,B-High,A,Not Available,System Integration Test (SIT),MoneyWatch,11/13/2016,12/6/2016,100,200,100,1000,Existing,4,Level4,1
4467,4670,D-Low,A,Component Code,System Integration Test (SIT),MoneyWatch,11/13/2016,1/5/2017,100,200,100,1000,Existing,4,Level4,1
4468,4671,B-High,A,Component Code,System Test (ST),Release 6,11/14/2016,11/21/2016,100,200,100,1000,Existing,4,Level4,1
4469,4672,D-Low,A,Not Available,System Integration Test (SIT),Release 6,11/14/2016,11/14/2016,100,200,100,1000,Existing,4,Level4,1
4470,4673,D-Low,A,Component Code,System Integration Test (SIT),Release 6,11/14/2016,11/17/2016,100,200,100,1000,Existing,4,Level4,1
4471,4674,B-High,A,Not Available,System Integration Test (SIT),MoneyWatch,11/14/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4472,4675,D-Low,A,Not Available,System Integration Test (SIT),MoneyWatch,11/15/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4473,4676,D-Low,A,Not Available,System Integration Test (SIT),Pending Transactions,11/15/2016,12/5/2016,100,200,100,1000,Existing,4,Level4,1
4474,4677,D-Low,A,Not Available,System Integration Test (SIT),Pending Transactions,11/15/2016,11/15/2016,100,200,100,1000,Existing,4,Level4,1
4475,4678,B-High,A,Not Available,System Integration Test (SIT),MoneyWatch,11/15/2016,11/17/2016,100,200,100,1000,Existing,4,Level4,1
4476,4679,C-Medium,A,Not Available,System Integration Test (SIT),MoneyWatch,11/15/2016,11/21/2016,100,200,100,1000,Existing,4,Level4,1
4477,4680,B-High,A,Not Available,System Integration Test (SIT),MoneyWatch,11/15/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4478,4681,C-Medium,A,Not Available,System Integration Test (SIT),MoneyWatch,11/15/2016,11/21/2016,100,200,100,1000,Existing,4,Level4,1
4479,4682,C-Medium,A,Not Available,System Integration Test (SIT),MoneyWatch,11/15/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4480,4683,B-High,A,Not Available,System Integration Test (SIT),MoneyWatch,11/15/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4481,4684,B-High,A,Middleware,System Integration Test (SIT),MoneyWatch,11/15/2016,9999-99-99,100,200,100,1000,Existing,4,Level4,1
4482,4685,B-High,A,Not Available,System Integration Test (SIT),MoneyWatch,11/15/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4483,4686,B-High,A,Not Available,System Integration Test (SIT),MoneyWatch,11/15/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4484,4687,D-Low,A,Component Code,System Integration Test (SIT),Pending Transactions,11/15/2016,1/18/2017,100,200,100,1000,Existing,4,Level4,1
4485,4688,D-Low,A,Not Available,System Integration Test (SIT),Pending Transactions,11/15/2016,11/30/2016,100,200,100,1000,Existing,4,Level4,1
4486,4689,C-Medium,A,Component Code,System Integration Test (SIT),Pending Transactions,11/15/2016,1/4/2017,100,200,100,1000,Existing,4,Level4,1
4487,4690,C-Medium,A,Not Available,Dev Testing (DT),NGBA Phase 2,11/16/2016,11/16/2016,100,200,100,1000,Existing,4,Level4,1
4488,4691,D-Low,A,Component Code,System Test (ST),Release 6,11/16/2016,1/11/2017,100,200,100,1000,Existing,4,Level4,1
4489,4692,C-Medium,A,Component Code,Design Verification (DV),NGBA Phase 2,11/16/2016,1/10/2017,100,200,100,1000,Existing,4,Level4,1
4490,4693,C-Medium,A,Connectivity,System Integration Test (SIT),Pending Transactions,11/16/2016,11/23/2016,100,200,100,1000,Existing,4,Level4,1
4491,4694,C-Medium,A,Reference Data,System Integration Test (SIT),Pending Transactions,11/16/2016,11/18/2016,100,200,100,1000,Existing,4,Level4,1
4492,4695,D-Low,A,Detailed Design,System Integration Test (SIT),Pending Transactions,11/16/2016,1/3/2017,100,200,100,1000,Existing,4,Level4,1
4493,4696,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 2,11/16/2016,12/6/2016,100,200,100,1000,Existing,4,Level4,1
4494,4697,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 2,11/16/2016,9999-99-99,100,200,100,1000,Existing,4,Level4,1
4495,4698,D-Low,A,Component Code,Design Verification (DV),NGBA Phase 2,11/16/2016,12/5/2016,100,200,100,1000,Existing,4,Level4,1
4496,4700,B-High,A,Component Integration,System Integration Test (SIT),Pending Transactions,11/16/2016,11/22/2016,100,200,100,1000,Existing,4,Level4,1
4497,4701,C-Medium,A,Component Code,System Test (ST),Release 6,11/17/2016,2/2/2017,100,200,100,1000,Existing,4,Level4,1
4498,4702,D-Low,A,Component Code,System Test (ST),Release 6,11/17/2016,1/4/2017,100,200,100,1000,Existing,4,Level4,1
4499,4703,C-Medium,A,Component Code,System Integration Test (SIT),Release 6,11/18/2016,1/11/2017,100,200,100,1000,Existing,4,Level4,1
4500,4704,C-Medium,A,Not Available,System Integration Test (SIT),Release 6,11/18/2016,1/5/2017,100,200,100,1000,Existing,4,Level4,1
4501,4705,B-High,A,Component Code,System Integration Test (SIT),Pending Transactions,11/18/2016,12/20/2016,100,200,100,1000,Existing,4,Level4,1
4502,4706,D-Low,A,Component Code,System Integration Test (SIT),Release 6,11/21/2016,1/20/2017,100,200,100,1000,Existing,4,Level4,1
4503,4707,C-Medium,A,Component Code,System Integration Test (SIT),Pending Transactions,11/21/2016,1/4/2017,100,200,100,1000,Existing,4,Level4,1
4504,4708,C-Medium,A,Not Available,System Integration Test (SIT),Release 6,11/22/2016,11/30/2016,100,200,100,1000,Existing,4,Level4,1
4505,4709,D-Low,A,Component Code,System Test (ST),Pending Transactions,11/22/2016,11/24/2016,100,200,100,1000,Existing,4,Level4,1
4506,4710,C-Medium,A,Not Available,System Integration Test (SIT),Pending Transactions,11/22/2016,12/2/2016,100,200,100,1000,Existing,4,Level4,1
4507,4711,C-Medium,A,Component Code,System Integration Test (SIT),MoneyWatch,11/22/2016,1/12/2017,100,200,100,1000,Existing,4,Level4,1
4508,4713,B-High,A,Connectivity,System Integration Test (SIT),Release 6,11/24/2016,11/28/2016,100,200,100,1000,Existing,4,Level4,1
4509,4714,B-High,A,Not Available,System Integration Test (SIT),NGBA Phase 1.1,11/24/2016,2/14/2017,100,200,100,1000,Existing,4,Level4,1
4510,4715,C-Medium,A,Not Available,System Integration Test (SIT),MoneyWatch,11/24/2016,12/6/2016,100,200,100,1000,Existing,4,Level4,1
4511,4718,D-Low,A,Detailed Design,Dev Testing (DT),MoneyWatch,11/28/2016,1/12/2017,100,200,100,1000,Existing,4,Level4,1
4512,4719,D-Low,A,Component Code,System Test (ST),Pending Transactions,11/28/2016,2/2/2017,100,200,100,1000,Existing,4,Level4,1
4513,4721,D-Low,A,Component Code,System Test (ST),Pending Transactions,11/28/2016,1/4/2017,100,200,100,1000,Existing,4,Level4,1
4514,4722,D-Low,A,Component Code,System Test (ST),SRI2,11/29/2016,12/22/2016,100,200,100,1000,Existing,4,Level4,1
4515,4723,C-Medium,A,Component Code,System Test (ST),SRI2,11/29/2016,12/22/2016,100,200,100,1000,Existing,4,Level4,1
4516,4724,D-Low,A,Component Code,System Test (ST),SRI2,11/29/2016,12/23/2016,100,200,100,1000,Existing,4,Level4,1
4517,4726,D-Low,A,Detailed Business Requirements,Design Verification (DV),NGBA Phase 2,11/29/2016,1/11/2017,100,200,100,1000,Existing,4,Level4,1
4518,4727,D-Low,A,Component Code,Design Verification (DV),NGBA Phase 2,11/29/2016,9999-99-99,100,200,100,1000,Existing,4,Level4,1
4519,4728,D-Low,A,Not Available,System Test (ST),SRI2,11/29/2016,12/12/2016,100,200,100,1000,Existing,4,Level4,1
4520,4729,C-Medium,A,Not Available,System Integration Test (SIT),MoneyWatch,11/29/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4521,4730,B-High,A,Not Available,System Integration Test (SIT),Pending Transactions,11/30/2016,12/15/2016,100,200,100,1000,Existing,4,Level4,1
4522,4731,C-Medium,A,Component Code,System Test (ST),SRI2,11/30/2016,12/22/2016,100,200,100,1000,Existing,4,Level4,1
4523,4732,C-Medium,A,Component Code,System Test (ST),SRI2,11/30/2016,12/22/2016,100,200,100,1000,Existing,4,Level4,1
4524,4733,D-Low,A,Detailed Design,Dev Testing (DT),MoneyWatch,11/30/2016,2/2/2017,100,200,100,1000,Existing,4,Level4,1
4525,4734,C-Medium,A,Component Code,System Test (ST),SRI2,11/30/2016,9999-99-99,100,200,100,1000,Existing,4,Level4,1
4526,4735,B-High,A,Not Available,System Integration Test (SIT),NGBA Phase 1.1,12/1/2016,12/14/2016,100,200,100,1000,Existing,4,Level4,1
4527,4736,C-Medium,A,Component Code,System Integration Test (SIT),Release 6,12/1/2016,1/30/2017,100,200,100,1000,Existing,4,Level4,1
4528,4737,C-Medium,A,Component Code,Design Verification (DV),SRI2,12/2/2016,12/22/2016,100,200,100,1000,Existing,4,Level4,1
4529,4738,D-Low,A,Component Code,Design Verification (DV),NGBA Phase 2,12/2/2016,1/5/2017,100,200,100,1000,Existing,4,Level4,1
4530,4739,D-Low,A,Component Code,Design Verification (DV),NGBA Phase 2,12/2/2016,1/3/2017,100,200,100,1000,Existing,4,Level4,1
4531,4740,B-High,A,Not Available,System Integration Test (SIT),MoneyWatch,12/2/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4532,4741,D-Low,A,Component Code,Dev Testing (DT),NGBA Phase 1.1,12/5/2016,2/2/2017,100,200,100,1000,Existing,4,Level4,1
4533,4742,B-High,A,Not Available,Warranty,NGBA Phase 1.1,12/5/2016,12/16/2016,100,200,100,1000,Existing,4,Level4,1
4534,4743,D-Low,A,Not Available,System Non Functional Test (SNFT),MoneyWatch,12/7/2016,12/8/2016,100,200,100,1000,Existing,4,Level4,1
4535,4744,D-Low,A,Detailed Business Requirements,Design Verification (DV),NGBA Phase 2,12/8/2016,9999-99-99,100,200,100,1000,Existing,4,Level4,1
4536,4745,C-Medium,A,Connectivity,System Integration Test (SIT),Pending Transactions,12/8/2016,1/3/2017,100,200,100,1000,Existing,4,Level4,1
4537,4746,B-High,A,Not Available,System Integration Test (SIT),MoneyWatch,12/9/2016,12/14/2016,100,200,100,1000,Existing,4,Level4,1
4538,4747,D-Low,A,IT Requirements Specifications,Design Verification (DV),NGBA Phase 2,12/9/2016,9999-99-99,100,200,100,1000,Existing,4,Level4,1
4539,4757,C-Medium,A,Not Available,System Integration Test (SIT),MoneyWatch,12/12/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4540,4758,D-Low,A,Not Available,System Integration Test (SIT),Release 7,12/12/2016,12/14/2016,100,200,100,1000,Existing,4,Level4,1
4541,4759,C-Medium,A,Not Available,System Integration Test (SIT),MoneyWatch,12/13/2016,12/22/2016,100,200,100,1000,Existing,4,Level4,1
4542,4760,C-Medium,A,Component Code,System Test (ST),SRI2,12/13/2016,12/28/2016,100,200,100,1000,Existing,4,Level4,1
4543,4761,C-Medium,A,Not Available,System Test (ST),SRI2,12/13/2016,12/13/2016,100,200,100,1000,Existing,4,Level4,1
4544,4762,C-Medium,A,Component Code,System Test (ST),SRI2,12/13/2016,12/28/2016,100,200,100,1000,Existing,4,Level4,1
4545,4763,D-Low,A,Component Code,Design Verification (DV),SRI2,12/13/2016,12/22/2016,100,200,100,1000,Existing,4,Level4,1
4546,4764,C-Medium,A,Not Available,Design Verification (DV),SRI2,12/13/2016,3/9/2017,100,200,100,1000,Existing,4,Level4,1
4547,4765,C-Medium,A,Not Available,Design Verification (DV),SRI2,12/13/2016,3/9/2017,100,200,100,1000,Existing,4,Level4,1
4548,4766,C-Medium,A,Middleware,System Integration Test (SIT),Release 6,12/13/2016,12/15/2016,100,200,100,1000,Existing,4,Level4,1
4549,4767,C-Medium,A,Component Code,System Test (ST),SRI2,12/13/2016,12/22/2016,100,200,100,1000,Existing,4,Level4,1
4550,4768,D-Low,A,Not Available,System Test (ST),SRI2,12/13/2016,12/20/2016,100,200,100,1000,Existing,4,Level4,1
4551,4769,C-Medium,A,Not Available,System Test (ST),SRI2,12/14/2016,12/20/2016,100,200,100,1000,Existing,4,Level4,1
